country,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei,timestamp,interest_rate
FR,18986.6,1.514042703,438976.5,0.989441826,31.589073,19.85981,83.120729,83.357032,95.06666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,-1.585642666666666,-5.351325333333333,15.716606,14.995787666666667,-1.5147089999999999,-5.509565333333334,9.453532000000001,12.67667,93.58608966666667,1997-07-01,5.5200000000000005
FR,19507.4,2.706041357,443314.5,0.983356955,24.435599,15.83262,83.055275,85.337368,95.33333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,3.0583646666666673,-3.961081333333333,20.200598,23.426370666666667,0.7279053333333333,-2.731972666666666,15.429064666666667,15.490658666666667,96.40514266666666,1997-10-01,5.496666666666667
FR,20332.7,4.143654672,447563.6,0.953920008,33.954167,18.405236,84.129467,84.724751,95.96666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,4.836629333333334,-0.026621666666666027,16.426301,27.743115666666668,3.917400333333333,4.219253666666667,12.402305666666665,17.948938666666667,102.15844700000001,1998-01-01,5.04
FR,21105.4,3.729850443,450768.5,0.713525343,-13.378364,4.53917,83.941747,87.623819,99.26666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,17.401360333333333,19.352282666666667,19.804655333333333,36.99419833333334,5.875452333333333,8.786507666666667,8.941405666666666,18.690221333333334,104.84308066666667,1998-04-01,4.946666666666665
FR,21478.6,1.75281587,453100.0,0.515894773,-3.542956,8.203463,85.650703,87.140063,99.93333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,23.614712,33.269570333333334,25.698931333333334,29.590529,4.585575,7.882351,6.909963666666667,13.010568999999998,104.44070866666668,1998-07-01,4.503333333333336
FR,21903.4,1.958478531,456206.2,0.683204862,-16.010064,10.089008,84.59587,86.386124,100.83333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,8.956125333333333,14.559002333333334,7.914524333333333,15.025440333333334,-5.854048,-7.713379,-7.310332333333334,3.0696106666666663,99.78116633333333,1998-10-01,4.1000000000000005
FR,22868.9,4.313603302,459345.1,0.685687912,-14.235102,12.701699,84.808813,88.38295,100.63333333333333,66.6,0.0,0.0,243.25,0.0,0.0,228.45999999999998,3.144339,11.052659333333333,1.7586423333333336,8.449717999999999,-8.706368333333334,-11.361550666666666,-15.010426333333333,1.5422743333333333,101.66287033333333,1999-01-01,3.9533333333333327
FR,23400.7,2.298802751,462323.7,0.646351568,1.071381,18.730678,84.267509,87.748224,103.96666666666665,66.96666666666665,0.0,0.0,256.21,0.0,0.0,243.44,0.08404166666666664,2.002158,-2.408716666666667,5.808153333333333,-7.291025,-15.380282999999999,-15.097609666666665,7.576179666666667,104.07068166666666,1999-04-01,4.216666666666667
FR,23893.4,2.083633373,469133.9,1.462293367,-8.480791,11.036302,84.432104,88.721687,103.89999999999999,68.33333333333333,0.0,0.0,254.05,0.0,0.0,257.96000000000004,11.203099666666667,13.450134,6.706472000000001,20.484118,2.8591183333333334,-0.09769766666666661,-2.295159,16.527224666666665,111.425019,1999-07-01,5.013333333333333
FR,24391.9,2.06488398,475778.1,1.40633403,-15.052517,7.037312,84.989534,88.909027,107.10000000000001,68.8,0.0,0.0,266.08,0.0,0.0,265.76,16.563827333333332,16.450945,6.255014666666668,23.930019666666666,7.657429333333333,9.221228333333332,6.963388666666667,18.390970333333332,116.942559,1999-10-01,5.293333333333333
FR,25280.9,3.579805994,480410.5,0.968937769,-6.847876,-0.98116,84.881762,87.626673,108.8,69.26666666666667,0.0,0.0,356.98,0.0,0.0,307.47,16.953592,24.023516,18.310438,22.768219666666667,9.326044999999999,14.367755666666667,13.347946333333335,15.536082666666667,111.08480766666666,2000-01-01,5.57
FR,25008.5,-1.083340283,485728.0,1.100784969,-23.728507,-6.990364,86.178284,88.399527,110.43333333333334,70.83333333333333,0.0,0.0,358.42,0.0,0.0,326.23,22.270540333333333,33.44555733333333,25.603941333333335,26.509069666666665,13.674481666666665,22.393093000000004,19.37548,21.18680433333333,112.00868066666665,2000-04-01,5.383333333333333
FR,26568.2,6.049924482,489489.7,0.771462343,-32.941656,-11.202969,87.151337,89.652155,109.43333333333334,72.43333333333332,0.0,0.0,379.13,0.0,0.0,322.24,16.420856333333333,30.449619333333334,24.491587,19.384380333333336,13.682025666666666,21.575794000000002,19.781215666666665,21.167682,116.52733966666666,2000-07-01,5.3933333333333335
FR,26488.3,-0.301188583,492463.0,0.605591102,-27.018404,-8.46003,87.04558,89.610495,113.39999999999999,73.5,0.0,0.0,435.83,0.0,0.0,350.34000000000003,18.480740333333333,22.543161666666666,9.576954333333333,32.11143633333334,10.24904,11.422590666666666,11.416886333333332,23.480078333333335,118.491246,2000-10-01,5.23
FR,26377.5,-0.419175203,495026.3,0.519156158,-24.785553,-5.807048,87.262188,89.678414,114.66666666666667,74.89999999999999,0.0,0.0,426.71999999999997,0.0,0.0,364.26,11.473037666666668,20.346335,13.828996333333334,27.631495,4.197326666666666,6.3468610000000005,9.085191666666667,16.237452,117.77343166666667,2001-01-01,4.903333333333332
FR,26049.9,-1.249744461,495142.0,0.023369765,-14.543215,1.170404,86.52217,89.096827,112.13333333333333,74.10000000000001,0.0,0.0,392.99,0.0,0.0,333.54,9.754189666666667,20.350821999999997,11.676604,14.789683666666667,-1.8529636666666667,0.7840803333333333,-1.4403823333333332,7.624668666666667,111.773213,2001-04-01,5.12
FR,26082.4,0.124682794,497993.0,0.574143058,-14.137013,5.019846,85.538344,87.908864,113.26666666666667,76.93333333333334,0.0,0.0,373.37,0.0,0.0,331.53,0.19550166666666677,3.7647936666666664,-7.202444,9.415238,-7.9038406666666665,-10.576558,-17.338000333333337,3.5877913333333336,102.62242099999999,2001-07-01,5.013333333333336
FR,25460.8,-2.412074289,495816.8,-0.437951704,6.166612,17.606037,85.102651,87.246921,111.7,74.83333333333333,0.0,0.0,357.71000000000004,0.0,0.0,303.58,-8.600429,-6.292915333333333,-6.601050666666667,-9.462077333333335,-15.956414333333333,-21.72565933333333,-19.43882,-8.397836,106.48336499999999,2001-10-01,4.72
FR,25322.6,-0.544273685,498657.3,0.571258261,12.103473,17.831725,84.936485,85.49002,112.89999999999999,75.60000000000001,459.80999999999995,532.62,505.48,402.64,456.2,412.40999999999997,-4.185540666666667,-11.029233333333332,-7.215227333333334,6.661371333333332,-9.050428333333333,-18.796873666666666,-19.783668333333335,5.377757666666667,101.64527066666666,2002-01-01,5.0533333333333355
FR,24544.5,-3.120948107,500991.6,0.467024821,1.653459,12.253676,85.889091,87.006037,113.13333333333333,75.96666666666667,385.31,468.91999999999996,435.87,399.13,472.44000000000005,425.65,-0.3758856666666668,-6.556259,-11.226931,11.935381999999999,-4.3503929999999995,-13.687711666666667,-14.924967333333333,10.933416,106.67456299999999,2002-04-01,5.203333333333333
FR,25166.8,2.503786903,503086.9,0.417358412,4.84763,11.524974,85.116257,85.780656,111.63333333333333,75.86666666666667,413.47,470.84000000000003,448.23,397.97,475.84000000000003,420.4,-2.699135,-7.693149333333333,-10.321776666666667,9.524908333333334,-7.337305000000001,-17.60262,-19.79256833333333,7.887666666666667,99.47985733333333,2002-07-01,4.696666666666665
